"stockid","stocklong","scientificname","var_cause","var_consequence","causality","CCM_test_above_surrogates","CCM_kendall_tau","CCM_kendall_pval","S_map_mean_coef","S_map_mean_ttest_pval","S_map_trend_slope","S_map_trend_pval","S_map_trend_R2"
"WROCKPCOAST","Widow rockfish Pacific Coast","Sebastes entomelas","SProd","SST","No",FALSE,0.884210467338562,1.19209289550781e-07,NA,NA,NA,NA,NA
"WROCKPCOAST","Widow rockfish Pacific Coast","Sebastes entomelas","SProd","HRate","No",FALSE,-0.936842024326324,9.32125487906887e-09,NA,NA,NA,NA,NA
"YELL3LNO","Yellowtail flounder Grand Banks","Limanda ferruginea","SST","SProd","No",FALSE,-0.947368323802948,6.34022923051702e-09,NA,NA,NA,NA,NA
"YELL3LNO","Yellowtail flounder Grand Banks","Limanda ferruginea","HRate","SProd","No",FALSE,-0.684210479259491,2.84773868770571e-05,NA,NA,NA,NA,NA
"YELL3LNO","Yellowtail flounder Grand Banks","Limanda ferruginea","SProd","SST","No",FALSE,0.715789437294006,1.19209289550781e-05,NA,NA,NA,NA,NA
"YELL3LNO","Yellowtail flounder Grand Banks","Limanda ferruginea","SProd","HRate","No",FALSE,-0.526315748691559,0.00131821655668318,NA,NA,NA,NA,NA
"YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast","Sebastes ruberrimus","SST","SProd","Yes",TRUE,0.8315789103508,3.57627868652344e-07,-0.0249053244709683,4.86729135091012e-11,-0.00034720208847777,0.000151368925703422,0.108079285347855
"YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast","Sebastes ruberrimus","HRate","SProd","No",FALSE,-0.873684167861938,8.63610551959937e-08,NA,NA,NA,NA,NA
"YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast","Sebastes ruberrimus","SProd","SST","No",FALSE,0.747368335723877,4.76837158203125e-06,NA,NA,NA,NA,NA
"YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast","Sebastes ruberrimus","SProd","HRate","No",FALSE,0.96842098236084,0,NA,NA,NA,NA,NA
"YFINATL","Yellowfin tuna Atlantic Ocean","Thunnus albacares","SST","SProd","Yes",TRUE,0.926315724849701,0,0.0362316167426356,1.52940220065135e-06,-0.00158892997849479,5.30368956683229e-06,0.289977845426794
"YFINATL","Yellowfin tuna Atlantic Ocean","Thunnus albacares","HRate","SProd","Yes",TRUE,0.999999940395355,0,0.140603767629898,2.85600628661735e-08,-0.00836689449364705,1.29211717869462e-20,0.760901184697655
"YFINATL","Yellowfin tuna Atlantic Ocean","Thunnus albacares","SProd","SST","No",TRUE,0.0105263153091073,0.974117755889893,NA,NA,NA,NA,NA
"YFINATL","Yellowfin tuna Atlantic Ocean","Thunnus albacares","SProd","HRate","Yes",TRUE,0.842105209827423,2.38418579101562e-07,0.203257909916921,4.44655074720496e-74,-2.10805563333914e-05,0.829729253386703,0.00076407807666275
"YFINCWPAC","Yellowfin tuna Central Western Pacific Ocean","Thunnus albacares","SST","SProd","Yes",TRUE,0.86315780878067,1.19209289550781e-07,-0.159908786344474,1.40132957513766e-57,-0.000268183852634554,0.0488886666112684,0.0652330308438365
"YFINCWPAC","Yellowfin tuna Central Western Pacific Ocean","Thunnus albacares","HRate","SProd","Yes",TRUE,0.842105209827423,2.38418579101562e-07,0.48403232978519,3.32369188223716e-72,0.000694916332108061,0.00215363866663086,0.150996410806672
"YFINCWPAC","Yellowfin tuna Central Western Pacific Ocean","Thunnus albacares","SProd","SST","No",TRUE,-0.873684167861938,8.63610551959937e-08,NA,NA,NA,NA,NA
"YFINCWPAC","Yellowfin tuna Central Western Pacific Ocean","Thunnus albacares","SProd","HRate","Yes",TRUE,0.947368323802948,0,-0.00318789428112947,1.71671816053918e-22,1.97059479330743e-05,0.0863934297907975,0.0466822498795806
"YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands","Limanda aspera","SST","SProd","No",FALSE,0.842105209827423,2.38418579101562e-07,NA,NA,NA,NA,NA
"YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands","Limanda aspera","HRate","SProd","No",FALSE,0.905263066291809,0,NA,NA,NA,NA,NA
"YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands","Limanda aspera","SProd","SST","No",FALSE,0.86315780878067,1.19209289550781e-07,NA,NA,NA,NA,NA
"YSOLEBSAI","Yellowfin sole Bering Sea and Aleutian Islands","Limanda aspera","SProd","HRate","No",TRUE,-0.72631573677063,8.79462186276214e-06,NA,NA,NA,NA,NA
"YTROCKNPCOAST","Yellowtail rockfish Northern Pacific Coast","Sebastes flavidus","SST","SProd","Yes",TRUE,0.799999952316284,9.5367431640625e-07,-0.0113427958275682,0.376472440410072,-0.00164262087740075,7.28452280708726e-07,0.177585299554139
"YTROCKNPCOAST","Yellowtail rockfish Northern Pacific Coast","Sebastes flavidus","HRate","SProd","No",FALSE,-0.578947305679321,0.000405578495701775,NA,NA,NA,NA,NA
"YTROCKNPCOAST","Yellowtail rockfish Northern Pacific Coast","Sebastes flavidus","SProd","SST","No",FALSE,-0.105263151228428,0.537603199481964,NA,NA,NA,NA,NA
"YTROCKNPCOAST","Yellowtail rockfish Northern Pacific Coast","Sebastes flavidus","SProd","HRate","Yes",TRUE,0.694736778736115,2.13384628295898e-05,0.00204731791214628,1.41632295143372e-05,-2.39887326348755e-06,0.848150020452917,0.000296830879979873
