"time","strength","rho","var_cause","var_consequence","id_timeseries","theta","Observations","Predictions","Pred_Variance","stocklong","assessid","scientificname","commonname","areaid","region"
2001,-0.00285771634578008,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,-0.639587252269124,-0.638886197606611,0.32945209240587,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2002,-0.000418471524709976,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,-0.52574174197267,-0.528008286865921,0.30228012757198,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2003,-0.00181320542730298,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,-0.41723156199422,-0.418374999619088,0.30438455776763,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2004,0.00027921925150253,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,-0.313627566199501,-0.312416083060668,0.233554710807669,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2005,-0.00340810857978529,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,-0.215399495627378,-0.213753984393781,0.236608367573524,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2006,0.000510426217375157,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,-0.123892781401524,-0.121667737430365,0.21050860371208,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2007,-0.000224546315708883,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,-0.0407834131544419,-0.0382819649594537,0.216226769820719,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2008,0.000480232581453954,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.035134857707505,0.0355838432624975,0.219547073379678,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2009,-0.00120051784004978,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.10511467395463,0.104825568272614,0.181710994915055,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2010,-0.00172332651132386,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.170640649240638,0.169439938582299,0.177937769603999,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2011,-0.00234315165651719,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.229439468908294,0.228770665800687,0.162784894461834,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2012,-0.00291048649728619,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.281429943148409,0.281664403441878,0.158640598101997,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2013,-0.00160471993111959,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.32852003247688,0.324755283469888,0.313353482910446,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2014,-0.0020445328988458,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.367056195480289,0.369199799415711,0.143567678313018,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2015,-0.00256692325244396,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.399595911148029,0.397261532954632,0.14391014410499,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2016,-0.00294319743021144,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.424248616780458,0.425962805594132,0.148608439809725,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2017,0.00025113857535237,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.438822187529528,0.441630580977699,0.202224681847725,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2018,-0.00258239606493829,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.446813584462365,0.445862471713956,0.155219117529565,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2019,-0.00222520948407536,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.447637081098404,0.446614274051077,0.171718867867927,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2020,6.35629179388782e-05,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,0.44572912058251,0.439190675528753,0.21300754199034,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
2021,-0.00236148413685724,0.999963143876882,"sst.z","R","ACADREDGOMGB",4.2,NA,0.437861940945561,0.138879905858217,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1915,NA,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29215607844551,NA,NA,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1916,0.0697344313596292,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.292121282813,1.2912933792263,0.109699690449628,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1917,0.0751587798198778,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29209808572466,1.29202246990905,0.164409050970937,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1918,0.0753067831021872,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29215607844551,1.29184271675274,0.13803519331331,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1919,0.0730090793137453,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29230106024763,1.29179132115497,0.120309123523086,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1920,0.0752093723079877,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.2925040347706,1.29239269630339,0.139043656258595,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1921,0.0715798573920033,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29277660055858,1.29234257396426,0.115384898812933,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1922,0.0431840816681858,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29310135979533,1.29113777296826,0.160947506969727,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1923,0.0688778858881756,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29344931612042,1.29301751939892,0.109312831615444,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1924,0.0752452293230473,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29380887098968,1.29403084393187,0.138934533239533,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1925,0.0748535825950443,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29420322149144,1.29435431845103,0.132530843859161,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1926,0.0654806162625545,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29460917053738,1.29385345682533,0.109817669174451,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1927,0.0754144807209623,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29501511958331,1.2954222633625,0.138551465094985,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1928,0.0679187988773209,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29542106862925,1.2951352084126,0.109299805661936,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1929,0.0646712939476313,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29583281694727,1.29497759781036,0.111196023085106,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1930,0.0652079071109486,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29620976963278,1.29476428825605,0.11617512869928,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1931,0.0477835161428027,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29656932450203,1.29474775644266,0.150405263194714,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1932,0.031090333136032,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29693467864338,1.29536212736823,0.189662965530553,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1933,0.0684039786731677,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29706226262924,1.29531303921314,0.12140423900316,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1934,0.0582252325306352,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.29350730884127,1.29565470585918,0.138019535251228,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1935,0.0399570101324938,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.27710696738549,1.28634278283489,0.120128472184658,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1936,0.0747814065284886,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.25303998823362,1.24590608793118,0.106385458443959,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1937,0.0964056075613218,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.23179725458705,1.23635039702036,0.136323758355782,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1938,0.0313129423046236,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.20279509489103,1.20712412535473,0.143537551535486,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1939,0.0157633320007534,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.16810964855192,1.16446943790212,0.174239985618566,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1940,0.0717028281932283,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.11526088204325,1.13081087292349,0.161986815940382,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1941,0.0383938381344303,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,1.03064950232621,1.04984276255548,0.176637248886403,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1942,0.0594301107855434,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.937153637775275,0.914719438566442,0.302201393687495,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1943,0.0470674995741838,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.840798732086539,0.847932674850581,0.343684771485885,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1944,0.0408484233667253,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.74468159655328,0.737897973185561,0.31152876590753,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1945,0.0523414298785583,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.654236149118941,0.653935622330583,0.319351704673762,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1946,0.020668396696399,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.55109029581892,0.566008529385922,0.276162677879821,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1947,0.038050041605035,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.437215789162042,0.446590642107039,0.361573426917857,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1948,0.0665109029347665,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.325434819727773,0.31704932356928,0.240018817920787,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1949,0.0644795234039794,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.228227421042573,0.236567873587298,0.288169768581352,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1950,0.0392420186923665,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.122280519325599,0.148253926397471,0.221938516248625,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1951,0.0625665267094269,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,0.0384172457074944,0.0255209405832117,0.232704243238152,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1952,0.0811507878353314,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.0135094365396885,-0.0226870413907045,0.247353998019075,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1953,0.0773922056432958,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.0437642390060221,-0.0450374582171795,0.178303773126407,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1954,0.073418029191621,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.0641428811119637,-0.0618711443426204,0.167493460801398,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1955,0.0722525791323102,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.0891609408857349,-0.0905481587848963,0.151033347092894,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1956,0.0737395602657438,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.126891005069359,-0.121120837447258,0.145216618131094,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1957,0.0865118950229902,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.175367120426094,-0.176440916264352,0.142219954896512,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1958,0.0704183941183781,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.216930503457762,-0.223713557202213,0.190067721306027,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1959,0.0723181850296528,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.248055196736814,-0.253404130825924,0.126059378746521,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1960,0.0962924091268399,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.272127975160765,-0.259259717363805,0.125188225675356,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1961,0.0779946992362855,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.307863089747222,-0.307316786303216,0.138939911118359,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1962,0.0846242160704382,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.333925018496255,-0.346014603560842,0.126646633383937,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1963,0.0911802068054752,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.339701093492703,-0.340508983484564,0.127774142649034,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1964,0.106009855826335,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.337810530793062,-0.34278493125368,0.131393477533578,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
1965,0.0473871617851044,0.999963143876883,"UdivUmsypref","R","ACADREDGOMGB",4.2,-0.336030154263033,-0.340215593639339,0.201095117024605,"Acadian redfish Gulf of Maine / Georges Bank","NEFSC-ACADREDGOMGB-1913-2007-MILLER","Sebastes fasciatus","Acadian redfish","USA-NMFS-5YZ","US East Coast"
