"id_timeseries","variable","E_opti","rho_opti","method_opti","stocklong","assessid","scientificname","commonname","areaid","region"
"SBWHITCH","sst.z",8,0.500286042915375,"positive_range_top_20_percent","Southern blue whiting Central-Southern Chile","IFOPCH-SBWHITCH-1978-2020-Quiroz","Micromesistius australis","Southern blue whiting","Chile-SUBPESCA-CH-CS","South America"
"SBWHITCH","R",7,0.864472469628042,"positive_range_top_20_percent","Southern blue whiting Central-Southern Chile","IFOPCH-SBWHITCH-1978-2020-Quiroz","Micromesistius australis","Southern blue whiting","Chile-SUBPESCA-CH-CS","South America"
"SBWHITCH","UdivUmsypref",3,0.961999001119207,"positive_range_top_20_percent","Southern blue whiting Central-Southern Chile","IFOPCH-SBWHITCH-1978-2020-Quiroz","Micromesistius australis","Southern blue whiting","Chile-SUBPESCA-CH-CS","South America"
"SKJCWPAC","sst.z",4,0.846718244940263,"positive_range_top_20_percent","Skipjack tuna Central Western Pacific Ocean","SPC-SKJCWPAC-1950-2012-PONS","Katsuwonus pelamis","Skipjack tuna","multinational-WCPFC-CWPAC","Pacific Ocean"
"SKJCWPAC","R",3,0.426779147693555,"positive_range_top_20_percent","Skipjack tuna Central Western Pacific Ocean","SPC-SKJCWPAC-1950-2012-PONS","Katsuwonus pelamis","Skipjack tuna","multinational-WCPFC-CWPAC","Pacific Ocean"
"SKJCWPAC","UdivUmsypref",5,0.963492631336752,"positive_range_top_20_percent","Skipjack tuna Central Western Pacific Ocean","SPC-SKJCWPAC-1950-2012-PONS","Katsuwonus pelamis","Skipjack tuna","multinational-WCPFC-CWPAC","Pacific Ocean"
"SMOOTHOREOCR","sst.z",4,0.114497321386149,"positive_range_top_20_percent","Smooth oreo Chatham Rise","NIWA-SMOOTHOREOCR-1955-2013-FU","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-CR","New Zealand"
"SMOOTHOREOCR","R",4,0.578674717783118,"positive_range_top_20_percent","Smooth oreo Chatham Rise","NIWA-SMOOTHOREOCR-1955-2013-FU","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-CR","New Zealand"
"SMOOTHOREOCR","UdivUmsypref",2,0.965939769736934,"positive_range_top_20_percent","Smooth oreo Chatham Rise","NIWA-SMOOTHOREOCR-1955-2013-FU","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-CR","New Zealand"
"SMOOTHOREOWECR","sst.z",2,0.19330437592579,"positive_range_top_20_percent","Smooth oreo West end of Chatham Rise","NIWA-SMOOTHOREOWECR-1965-2009-CORDUE","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-WECR","New Zealand"
"SMOOTHOREOWECR","R",4,0.996652894943007,"positive_range_top_20_percent","Smooth oreo West end of Chatham Rise","NIWA-SMOOTHOREOWECR-1965-2009-CORDUE","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-WECR","New Zealand"
"SMOOTHOREOWECR","UdivUmsypref",2,0.804386056778199,"positive_range_top_20_percent","Smooth oreo West end of Chatham Rise","NIWA-SMOOTHOREOWECR-1965-2009-CORDUE","Pseudocyttus maculatus","Smooth oreo","New Zealand-MFish-WECR","New Zealand"
"SNOWGROUPSATLC","sst.z",6,0.203944963462981,"positive_range_top_20_percent","Snowy grouper Southern Atlantic coast","SEFSC-SNOWGROUPSATLC-1974-2013-HIVELY","Epinephelus niveatus","Snowy grouper","USA-NMFS-SATLC","US Southeast and Gulf"
"SNOWGROUPSATLC","R",10,0.667547801837747,"positive_range_top_20_percent","Snowy grouper Southern Atlantic coast","SEFSC-SNOWGROUPSATLC-1974-2013-HIVELY","Epinephelus niveatus","Snowy grouper","USA-NMFS-SATLC","US Southeast and Gulf"
"SNOWGROUPSATLC","UdivUmsypref",2,0.364101276557133,"positive_range_top_20_percent","Snowy grouper Southern Atlantic coast","SEFSC-SNOWGROUPSATLC-1974-2013-HIVELY","Epinephelus niveatus","Snowy grouper","USA-NMFS-SATLC","US Southeast and Gulf"
"SNROCKPCOAST","sst.z",4,0.431999878397085,"positive_range_top_20_percent","Splitnose rockfish Pacific Coast","NWFSC-SNROCKPCOAST-1905-2009-STANTON","Sebastes diploproa","Splitnose rockfish","USA-NMFS-PCOAST","US West Coast"
"SNROCKPCOAST","R",5,0.658848747553072,"positive_range_top_20_percent","Splitnose rockfish Pacific Coast","NWFSC-SNROCKPCOAST-1905-2009-STANTON","Sebastes diploproa","Splitnose rockfish","USA-NMFS-PCOAST","US West Coast"
"SNROCKPCOAST","UdivUmsypref",3,0.608908469881021,"positive_range_top_20_percent","Splitnose rockfish Pacific Coast","NWFSC-SNROCKPCOAST-1905-2009-STANTON","Sebastes diploproa","Splitnose rockfish","USA-NMFS-PCOAST","US West Coast"
"SOLECS","sst.z",6,0.619584487854371,"positive_range_top_20_percent","Common sole Celtic Sea","WGSSDS-SOLECS-1970-2011-NEUBAUER","Solea solea","Common sole","multinational-ICES-VIIf-g","European Union"
"SOLECS","R",2,0.313200955253293,"positive_range_top_20_percent","Common sole Celtic Sea","WGSSDS-SOLECS-1970-2011-NEUBAUER","Solea solea","Common sole","multinational-ICES-VIIf-g","European Union"
"SOLECS","UdivUmsypref",2,0.907871235659554,"positive_range_top_20_percent","Common sole Celtic Sea","WGSSDS-SOLECS-1970-2011-NEUBAUER","Solea solea","Common sole","multinational-ICES-VIIf-g","European Union"
"SOLEIS","sst.z",6,0.629547211343787,"positive_range_top_20_percent","Common sole Irish Sea","WGNSDS-SOLEIS-1968-2011-NEUBAUER","Solea solea","Common sole","multinational-ICES-VIIa","European Union"
"SOLEIS","R",6,0.552595164602574,"positive_range_top_20_percent","Common sole Irish Sea","WGNSDS-SOLEIS-1968-2011-NEUBAUER","Solea solea","Common sole","multinational-ICES-VIIa","European Union"
"SOLEIS","UdivUmsypref",3,0.797326680260142,"positive_range_top_20_percent","Common sole Irish Sea","WGNSDS-SOLEIS-1968-2011-NEUBAUER","Solea solea","Common sole","multinational-ICES-VIIa","European Union"
"SOLENS","sst.z",7,0.716521610221417,"positive_range_top_20_percent","Common sole North Sea","WGNSSK-SOLENS-1956-2010-NEUBAUER","Solea solea","Common sole","multinational-ICES-IV","European Union"
"SOLENS","R",4,0.00983149454293875,"positive_range_top_20_percent","Common sole North Sea","WGNSSK-SOLENS-1956-2010-NEUBAUER","Solea solea","Common sole","multinational-ICES-IV","European Union"
"SOLENS","UdivUmsypref",2,0.906881442063408,"positive_range_top_20_percent","Common sole North Sea","WGNSSK-SOLENS-1956-2010-NEUBAUER","Solea solea","Common sole","multinational-ICES-IV","European Union"
"SOLEVIIe","sst.z",6,0.639724058611114,"positive_range_top_20_percent","Common sole Western English Channel","WGSSDS-SOLEVIIe-1968-2010-NEUBAUER","Solea solea","Common sole","multinational-ICES-VIIe","European Union"
"SOLEVIIe","R",10,0.00989570679789671,"positive_range_top_20_percent","Common sole Western English Channel","WGSSDS-SOLEVIIe-1968-2010-NEUBAUER","Solea solea","Common sole","multinational-ICES-VIIe","European Union"
"SOLEVIIe","UdivUmsypref",4,0.766181236117133,"positive_range_top_20_percent","Common sole Western English Channel","WGSSDS-SOLEVIIe-1968-2010-NEUBAUER","Solea solea","Common sole","multinational-ICES-VIIe","European Union"
"SOUTHHAKECH","sst.z",9,0.394375157848585,"positive_range_top_20_percent","Southern hake Central-Southern Chile","IFOP-SOUTHHAKECH-1977-2011-CHING","Merluccius australis","Southern hake","Chile-SUBPESCA-CH-CS","South America"
"SOUTHHAKECH","R",4,0.933732071292736,"positive_range_top_20_percent","Southern hake Central-Southern Chile","IFOP-SOUTHHAKECH-1977-2011-CHING","Merluccius australis","Southern hake","Chile-SUBPESCA-CH-CS","South America"
"SOUTHHAKECH","UdivUmsypref",5,0.762918394695908,"positive_range_top_20_percent","Southern hake Central-Southern Chile","IFOP-SOUTHHAKECH-1977-2011-CHING","Merluccius australis","Southern hake","Chile-SUBPESCA-CH-CS","South America"
"SOUTHHAKESA","sst.z",8,0.19949609886127,"positive_range_top_20_percent","Southern hake Sub-Antarctic","NIWA-SOUTHHAKESA-1974-2014-FU","Merluccius australis","Southern hake","New Zealand-MFish-SA","New Zealand"
"SOUTHHAKESA","R",10,0.391232620277476,"positive_range_top_20_percent","Southern hake Sub-Antarctic","NIWA-SOUTHHAKESA-1974-2014-FU","Merluccius australis","Southern hake","New Zealand-MFish-SA","New Zealand"
"SOUTHHAKESA","UdivUmsypref",2,0.90456451454853,"positive_range_top_20_percent","Southern hake Sub-Antarctic","NIWA-SOUTHHAKESA-1974-2014-FU","Merluccius australis","Southern hake","New Zealand-MFish-SA","New Zealand"
"SPHAKECH","sst.z",2,0.540977422865644,"positive_range_top_20_percent","South Pacific hake Central-Southern Chile","IFOP-SPHAKECH-1968-2012-CHING","Merluccius gayi","South Pacific hake","Chile-SUBPESCA-CH-CS","South America"
"SPHAKECH","R",2,0.791826588015259,"positive_range_top_20_percent","South Pacific hake Central-Southern Chile","IFOP-SPHAKECH-1968-2012-CHING","Merluccius gayi","South Pacific hake","Chile-SUBPESCA-CH-CS","South America"
"SPHAKECH","UdivUmsypref",4,0.848653785312576,"positive_range_top_20_percent","South Pacific hake Central-Southern Chile","IFOP-SPHAKECH-1968-2012-CHING","Merluccius gayi","South Pacific hake","Chile-SUBPESCA-CH-CS","South America"
"SPSDOGPCOAST","sst.z",5,0.267982390783562,"positive_range_top_20_percent","Spotted spiny dogfish Pacific Coast","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Squalus suckleyi","Spotted spiny dogfish","USA-NMFS-PCOAST","US West Coast"
"SPSDOGPCOAST","R",2,0.997881470042896,"positive_range_top_20_percent","Spotted spiny dogfish Pacific Coast","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Squalus suckleyi","Spotted spiny dogfish","USA-NMFS-PCOAST","US West Coast"
"SPSDOGPCOAST","UdivUmsypref",7,0.783831637632786,"positive_range_top_20_percent","Spotted spiny dogfish Pacific Coast","NWFSC-SPSDOGPCOAST-1916-2011-STACHURA","Squalus suckleyi","Spotted spiny dogfish","USA-NMFS-PCOAST","US West Coast"
"SSTHORNHPCOAST","sst.z",9,0.533735830577908,"positive_range_top_20_percent","Shortspine thornyhead Pacific Coast","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Sebastolobus alascanus","Shortspine thornyhead","USA-NMFS-PCOAST","US West Coast"
"SSTHORNHPCOAST","R",2,0.956783524979268,"positive_range_top_20_percent","Shortspine thornyhead Pacific Coast","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Sebastolobus alascanus","Shortspine thornyhead","USA-NMFS-PCOAST","US West Coast"
"SSTHORNHPCOAST","UdivUmsypref",3,0.932431042451416,"positive_range_top_20_percent","Shortspine thornyhead Pacific Coast","NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","Sebastolobus alascanus","Shortspine thornyhead","USA-NMFS-PCOAST","US West Coast"
"SWHITSE","sst.z",7,0.744667078184439,"positive_range_top_20_percent","School whiting Southeast Australia","CSIRO-SWHITSE-1945-2007-FULTON","Sillago flindersi","School whiting","Australia-AFMA-SE","Australia"
"SWHITSE","R",3,0.406142382818139,"positive_range_top_20_percent","School whiting Southeast Australia","CSIRO-SWHITSE-1945-2007-FULTON","Sillago flindersi","School whiting","Australia-AFMA-SE","Australia"
"SWHITSE","UdivUmsypref",3,0.959003539493926,"positive_range_top_20_percent","School whiting Southeast Australia","CSIRO-SWHITSE-1945-2007-FULTON","Sillago flindersi","School whiting","Australia-AFMA-SE","Australia"
"SWORDNPAC","sst.z",2,0.745521948452354,"positive_range_top_20_percent","Swordfish North Pacific Ocean","ISC-SWORDNPAC-1951-2012-PONS","Xiphias gladius","Swordfish","multinational-ISC-NPAC","Pacific Ocean"
"SWORDNPAC","R",3,0.111874939380642,"positive_range_top_20_percent","Swordfish North Pacific Ocean","ISC-SWORDNPAC-1951-2012-PONS","Xiphias gladius","Swordfish","multinational-ISC-NPAC","Pacific Ocean"
"SWORDNPAC","UdivUmsypref",3,0.74964259953067,"positive_range_top_20_percent","Swordfish North Pacific Ocean","ISC-SWORDNPAC-1951-2012-PONS","Xiphias gladius","Swordfish","multinational-ISC-NPAC","Pacific Ocean"
"TANNERCRABBSAI","sst.z",3,0.312032964900352,"positive_range_top_20_percent","Tanner crab Bering Sea and Aleutian Islands","AFSC-TANNERCRABBSAI-1949-2013-HIVELY","Chionoecetes bairdi","Tanner crab","USA-NMFS-BSAI","US Alaska"
"TANNERCRABBSAI","R",2,0.655854529329256,"positive_range_top_20_percent","Tanner crab Bering Sea and Aleutian Islands","AFSC-TANNERCRABBSAI-1949-2013-HIVELY","Chionoecetes bairdi","Tanner crab","USA-NMFS-BSAI","US Alaska"
"TANNERCRABBSAI","UdivUmsypref",5,0.739896845939106,"positive_range_top_20_percent","Tanner crab Bering Sea and Aleutian Islands","AFSC-TANNERCRABBSAI-1949-2013-HIVELY","Chionoecetes bairdi","Tanner crab","USA-NMFS-BSAI","US Alaska"
"TIGERFLATSE","sst.z",8,0.772861560401142,"positive_range_top_20_percent","Tiger flathead Southeast Australia","CSIRO-TIGERFLATSE-1913-2006-FULTON","Neoplatycephalus richardsoni","Tiger flathead","Australia-AFMA-SE","Australia"
"TIGERFLATSE","R",5,0.538380582591832,"positive_range_top_20_percent","Tiger flathead Southeast Australia","CSIRO-TIGERFLATSE-1913-2006-FULTON","Neoplatycephalus richardsoni","Tiger flathead","Australia-AFMA-SE","Australia"
"TIGERFLATSE","UdivUmsypref",3,0.861082680751092,"positive_range_top_20_percent","Tiger flathead Southeast Australia","CSIRO-TIGERFLATSE-1913-2006-FULTON","Neoplatycephalus richardsoni","Tiger flathead","Australia-AFMA-SE","Australia"
"TILEMATLC","sst.z",4,0.506500002535334,"positive_range_top_20_percent","Tilefish Mid-Atlantic Coast","NEFSC-TILEMATLC-1915-2012-HIVELY","Lopholatilus chamaeleonticeps","Tilefish","USA-NMFS-MATLC","US East Coast"
"TILEMATLC","R",2,0.501960883512074,"positive_range_top_20_percent","Tilefish Mid-Atlantic Coast","NEFSC-TILEMATLC-1915-2012-HIVELY","Lopholatilus chamaeleonticeps","Tilefish","USA-NMFS-MATLC","US East Coast"
"TILEMATLC","UdivUmsypref",2,0.806982114143437,"positive_range_top_20_percent","Tilefish Mid-Atlantic Coast","NEFSC-TILEMATLC-1915-2012-HIVELY","Lopholatilus chamaeleonticeps","Tilefish","USA-NMFS-MATLC","US East Coast"
"TILESATLC","sst.z",6,0.106956515487007,"positive_range_top_20_percent","Tilefish Southern Atlantic coast","SEFSC-TILESATLC-1961-2011-HIVELY","Lopholatilus chamaeleonticeps","Tilefish","USA-NMFS-SATLC","US Southeast and Gulf"
"TILESATLC","R",9,0.659822797707789,"positive_range_top_20_percent","Tilefish Southern Atlantic coast","SEFSC-TILESATLC-1961-2011-HIVELY","Lopholatilus chamaeleonticeps","Tilefish","USA-NMFS-SATLC","US Southeast and Gulf"
"TILESATLC","UdivUmsypref",3,0.686388656852483,"positive_range_top_20_percent","Tilefish Southern Atlantic coast","SEFSC-TILESATLC-1961-2011-HIVELY","Lopholatilus chamaeleonticeps","Tilefish","USA-NMFS-SATLC","US Southeast and Gulf"
"TREVALLYTRE7","sst.z",4,0.313971509528555,"positive_range_top_20_percent","Trevally New Zealand Areas TRE 7","NZMFishINSHOREWG-TREVALLYTRE7-1944-2014-LANGLEY","Pseudocaranx dentex","Trevally","New Zealand-MFish-TRE7","New Zealand"
"TREVALLYTRE7","R",4,0.194057952101997,"positive_range_top_20_percent","Trevally New Zealand Areas TRE 7","NZMFishINSHOREWG-TREVALLYTRE7-1944-2014-LANGLEY","Pseudocaranx dentex","Trevally","New Zealand-MFish-TRE7","New Zealand"
"TREVALLYTRE7","UdivUmsypref",2,0.965669512747825,"positive_range_top_20_percent","Trevally New Zealand Areas TRE 7","NZMFishINSHOREWG-TREVALLYTRE7-1944-2014-LANGLEY","Pseudocaranx dentex","Trevally","New Zealand-MFish-TRE7","New Zealand"
"TURBLKGSA29","sst.z",3,0.45811770873361,"positive_range_top_20_percent","Turbot Black Sea","STECF-TURBLKGSA29-1950-2014-OSIO","Psetta maxima","Turbot","multinational-GFCM-GSA29","Mediterranean-Black Sea"
"TURBLKGSA29","R",2,0.937127574318228,"positive_range_top_20_percent","Turbot Black Sea","STECF-TURBLKGSA29-1950-2014-OSIO","Psetta maxima","Turbot","multinational-GFCM-GSA29","Mediterranean-Black Sea"
"TURBLKGSA29","UdivUmsypref",3,0.839653893930415,"positive_range_top_20_percent","Turbot Black Sea","STECF-TURBLKGSA29-1950-2014-OSIO","Psetta maxima","Turbot","multinational-GFCM-GSA29","Mediterranean-Black Sea"
"VSNAPGM","sst.z",3,0.0743053867182088,"positive_range_top_20_percent","Vermilion snapper Gulf of Mexico","SEFSC-VSNAPGM-1981-2004-JENSEN","Rhomboplites aurorubens","Vermilion snapper","USA-NMFS-GM","US Southeast and Gulf"
"VSNAPGM","R",3,0.488462790482379,"positive_range_top_20_percent","Vermilion snapper Gulf of Mexico","SEFSC-VSNAPGM-1981-2004-JENSEN","Rhomboplites aurorubens","Vermilion snapper","USA-NMFS-GM","US Southeast and Gulf"
"VSNAPGM","UdivUmsypref",2,0.929158360213084,"positive_range_top_20_percent","Vermilion snapper Gulf of Mexico","SEFSC-VSNAPGM-1981-2004-JENSEN","Rhomboplites aurorubens","Vermilion snapper","USA-NMFS-GM","US Southeast and Gulf"
"VSNAPSATLC","sst.z",3,0.157054273337304,"positive_range_top_20_percent","Vermilion snapper Southern Atlantic coast","SEFSC-VSNAPSATLC-1945-2012-HIVELY","Rhomboplites aurorubens","Vermilion snapper","USA-NMFS-SATLC","US Southeast and Gulf"
"VSNAPSATLC","R",10,-0.0785554182222632,"max_rho","Vermilion snapper Southern Atlantic coast","SEFSC-VSNAPSATLC-1945-2012-HIVELY","Rhomboplites aurorubens","Vermilion snapper","USA-NMFS-SATLC","US Southeast and Gulf"
"VSNAPSATLC","UdivUmsypref",2,0.940703997876425,"positive_range_top_20_percent","Vermilion snapper Southern Atlantic coast","SEFSC-VSNAPSATLC-1945-2012-HIVELY","Rhomboplites aurorubens","Vermilion snapper","USA-NMFS-SATLC","US Southeast and Gulf"
"WHAKEGBGOM","sst.z",2,0.667107783970508,"positive_range_top_20_percent","White hake Gulf of Maine / Georges Bank","NEFSC-WHAKEGBGOM-1962-2011-HIVELY","Urophycis tenuis","White hake","USA-NMFS-5YZ","US East Coast"
"WHAKEGBGOM","R",6,0.636500323128787,"positive_range_top_20_percent","White hake Gulf of Maine / Georges Bank","NEFSC-WHAKEGBGOM-1962-2011-HIVELY","Urophycis tenuis","White hake","USA-NMFS-5YZ","US East Coast"
"WHAKEGBGOM","UdivUmsypref",4,0.890539975980878,"positive_range_top_20_percent","White hake Gulf of Maine / Georges Bank","NEFSC-WHAKEGBGOM-1962-2011-HIVELY","Urophycis tenuis","White hake","USA-NMFS-5YZ","US East Coast"
"WHITVIIa","sst.z",4,0.474958647829555,"positive_range_top_20_percent","Whiting Irish Sea","WGCSE-WHITVIIa-1980-2021-ICESIMP2021-2","Merlangius merlangus","Whiting","multinational-ICES-VIIa","European Union"
"WHITVIIa","R",4,0.738702961914805,"positive_range_top_20_percent","Whiting Irish Sea","WGCSE-WHITVIIa-1980-2021-ICESIMP2021-2","Merlangius merlangus","Whiting","multinational-ICES-VIIa","European Union"
"WHITVIIa","UdivUmsypref",2,0.553121962359976,"positive_range_top_20_percent","Whiting Irish Sea","WGCSE-WHITVIIa-1980-2021-ICESIMP2021-2","Merlangius merlangus","Whiting","multinational-ICES-VIIa","European Union"
"WHITVIa","sst.z",4,0.736877559164555,"positive_range_top_20_percent","Whiting West of Scotland","WGNSDS-WHITVIa-1980-2012-CHING","Merlangius merlangus","Whiting","multinational-ICES-VIa","European Union"
"WHITVIa","R",8,0.791804030191094,"positive_range_top_20_percent","Whiting West of Scotland","WGNSDS-WHITVIa-1980-2012-CHING","Merlangius merlangus","Whiting","multinational-ICES-VIa","European Union"
"WHITVIa","UdivUmsypref",5,0.885450389714762,"positive_range_top_20_percent","Whiting West of Scotland","WGNSDS-WHITVIa-1980-2012-CHING","Merlangius merlangus","Whiting","multinational-ICES-VIa","European Union"
"WINFLOUNSNEMATL","sst.z",2,0.520813413024965,"positive_range_top_20_percent","Winter flounder Southern New England /Mid Atlantic","NEFSC-WINFLOUNSNEMATL-1980-2010-HIVELY","Pseudopleuronectes americanus","Winter flounder","USA-NMFS-SNEMATL","US East Coast"
"WINFLOUNSNEMATL","R",3,0.909598867616355,"positive_range_top_20_percent","Winter flounder Southern New England /Mid Atlantic","NEFSC-WINFLOUNSNEMATL-1980-2010-HIVELY","Pseudopleuronectes americanus","Winter flounder","USA-NMFS-SNEMATL","US East Coast"
"WINFLOUNSNEMATL","UdivUmsypref",5,0.90560862239268,"positive_range_top_20_percent","Winter flounder Southern New England /Mid Atlantic","NEFSC-WINFLOUNSNEMATL-1980-2010-HIVELY","Pseudopleuronectes americanus","Winter flounder","USA-NMFS-SNEMATL","US East Coast"
"WMARLINATL","sst.z",4,0.724552157545908,"positive_range_top_20_percent","White marlin Atlantic Ocean","ICCAT-WMARLINATL-1956-2011-CHING","Tetrapturus albidus","White marlin","multinational-ICCAT-ATL","Atlantic Ocean"
"WMARLINATL","R",2,0.764923758254717,"positive_range_top_20_percent","White marlin Atlantic Ocean","ICCAT-WMARLINATL-1956-2011-CHING","Tetrapturus albidus","White marlin","multinational-ICCAT-ATL","Atlantic Ocean"
"WMARLINATL","UdivUmsypref",2,0.812358381748247,"positive_range_top_20_percent","White marlin Atlantic Ocean","ICCAT-WMARLINATL-1956-2011-CHING","Tetrapturus albidus","White marlin","multinational-ICCAT-ATL","Atlantic Ocean"
"WPOLLAI","sst.z",7,0.340528256392791,"positive_range_top_20_percent","Walleye pollock Aleutian Islands","AFSC-WPOLLAI-1976-2013-CHING","Theragra chalcogramma","Walleye pollock","USA-NMFS-AI","US Alaska"
"WPOLLAI","R",5,0.238809545293518,"positive_range_top_20_percent","Walleye pollock Aleutian Islands","AFSC-WPOLLAI-1976-2013-CHING","Theragra chalcogramma","Walleye pollock","USA-NMFS-AI","US Alaska"
"WPOLLAI","UdivUmsypref",9,0.750901183542705,"positive_range_top_20_percent","Walleye pollock Aleutian Islands","AFSC-WPOLLAI-1976-2013-CHING","Theragra chalcogramma","Walleye pollock","USA-NMFS-AI","US Alaska"
"WPOLLEBS","sst.z",8,0.451582244690897,"positive_range_top_20_percent","Walleye pollock Eastern Bering Sea","AFSC-WPOLLEBS-1963-2015-HIVELY","Theragra chalcogramma","Walleye pollock","USA-NMFS-EBS","US Alaska"
"WPOLLEBS","R",2,0.191282884621412,"positive_range_top_20_percent","Walleye pollock Eastern Bering Sea","AFSC-WPOLLEBS-1963-2015-HIVELY","Theragra chalcogramma","Walleye pollock","USA-NMFS-EBS","US Alaska"
"WPOLLEBS","UdivUmsypref",2,0.752841478370902,"positive_range_top_20_percent","Walleye pollock Eastern Bering Sea","AFSC-WPOLLEBS-1963-2015-HIVELY","Theragra chalcogramma","Walleye pollock","USA-NMFS-EBS","US Alaska"
"WPOLLGA","sst.z",8,0.110876109855598,"positive_range_top_20_percent","Walleye pollock Gulf of Alaska","AFSC-WPOLLGA-1970-2014-HIVELY","Theragra chalcogramma","Walleye pollock","USA-NMFS-GA","US Alaska"
"WPOLLGA","R",2,0.214872727001188,"positive_range_top_20_percent","Walleye pollock Gulf of Alaska","AFSC-WPOLLGA-1970-2014-HIVELY","Theragra chalcogramma","Walleye pollock","USA-NMFS-GA","US Alaska"
"WPOLLGA","UdivUmsypref",3,0.624071418710487,"positive_range_top_20_percent","Walleye pollock Gulf of Alaska","AFSC-WPOLLGA-1970-2014-HIVELY","Theragra chalcogramma","Walleye pollock","USA-NMFS-GA","US Alaska"
"WROCKPCOAST","sst.z",4,0.326055863452348,"positive_range_top_20_percent","Widow rockfish Pacific Coast","NWFSC-WROCKPCOAST-1916-2011-STACHURA","Sebastes entomelas","Widow rockfish","USA-NMFS-PCOAST","US West Coast"
"WROCKPCOAST","R",10,-0.0674305281632263,"max_rho","Widow rockfish Pacific Coast","NWFSC-WROCKPCOAST-1916-2011-STACHURA","Sebastes entomelas","Widow rockfish","USA-NMFS-PCOAST","US West Coast"
"WROCKPCOAST","UdivUmsypref",2,0.958938917635896,"positive_range_top_20_percent","Widow rockfish Pacific Coast","NWFSC-WROCKPCOAST-1916-2011-STACHURA","Sebastes entomelas","Widow rockfish","USA-NMFS-PCOAST","US West Coast"
"YELLSNEMATL","sst.z",6,0.528978486336257,"positive_range_top_20_percent","Yellowtail flounder Southern New England /Mid Atlantic","NEFSC-YELLSNEMATL-1935-2011-HIVELY","Limanda ferruginea","Yellowtail flounder","USA-NMFS-SNEMATL","US East Coast"
"YELLSNEMATL","R",2,0.482128682884379,"positive_range_top_20_percent","Yellowtail flounder Southern New England /Mid Atlantic","NEFSC-YELLSNEMATL-1935-2011-HIVELY","Limanda ferruginea","Yellowtail flounder","USA-NMFS-SNEMATL","US East Coast"
"YELLSNEMATL","UdivUmsypref",5,0.553594265007648,"positive_range_top_20_percent","Yellowtail flounder Southern New England /Mid Atlantic","NEFSC-YELLSNEMATL-1935-2011-HIVELY","Limanda ferruginea","Yellowtail flounder","USA-NMFS-SNEMATL","US East Coast"
"YEYEROCKPCOAST","sst.z",4,0.506800325245923,"positive_range_top_20_percent","Yelloweye rockfish Pacific Coast","NWFSC-YEYEROCKPCOAST-1916-2011-STACHURA","Sebastes ruberrimus","Yelloweye rockfish","USA-NMFS-PCOAST","US West Coast"
"YEYEROCKPCOAST","R",2,0.607066669282226,"positive_range_top_20_percent","Yelloweye rockfish Pacific Coast","NWFSC-YEYEROCKPCOAST-1916-2011-STACHURA","Sebastes ruberrimus","Yelloweye rockfish","USA-NMFS-PCOAST","US West Coast"
"YEYEROCKPCOAST","UdivUmsypref",2,0.96426376900773,"positive_range_top_20_percent","Yelloweye rockfish Pacific Coast","NWFSC-YEYEROCKPCOAST-1916-2011-STACHURA","Sebastes ruberrimus","Yelloweye rockfish","USA-NMFS-PCOAST","US West Coast"
"YFINEIO","sst.z",5,0.225437350252418,"positive_range_top_20_percent","Yellowfin tuna Indian Ocean","IOTC-YFINEIO-1950-2014-PONS","Thunnus albacares","Yellowfin tuna","multinational-IOTC-IO","Indian Ocean"
"YFINEIO","R",6,-0.0306625921015568,"max_rho","Yellowfin tuna Indian Ocean","IOTC-YFINEIO-1950-2014-PONS","Thunnus albacares","Yellowfin tuna","multinational-IOTC-IO","Indian Ocean"
"YFINEIO","UdivUmsypref",2,0.948201781405435,"positive_range_top_20_percent","Yellowfin tuna Indian Ocean","IOTC-YFINEIO-1950-2014-PONS","Thunnus albacares","Yellowfin tuna","multinational-IOTC-IO","Indian Ocean"
"YFINEPAC","sst.z",3,0.252217318453994,"positive_range_top_20_percent","Yellowfin tuna Eastern Pacific","IATTC-YFINEPAC-1950-2012-PONS","Thunnus albacares","Yellowfin tuna","multinational-IATTC-EPAC","Pacific Ocean"
"YFINEPAC","R",2,0.267173888915741,"positive_range_top_20_percent","Yellowfin tuna Eastern Pacific","IATTC-YFINEPAC-1950-2012-PONS","Thunnus albacares","Yellowfin tuna","multinational-IATTC-EPAC","Pacific Ocean"
"YFINEPAC","UdivUmsypref",5,0.525048759634098,"positive_range_top_20_percent","Yellowfin tuna Eastern Pacific","IATTC-YFINEPAC-1950-2012-PONS","Thunnus albacares","Yellowfin tuna","multinational-IATTC-EPAC","Pacific Ocean"
"YSOLEBSAI","sst.z",2,0.479334672446551,"positive_range_top_20_percent","Yellowfin sole Bering Sea and Aleutian Islands","AFSC-YSOLEBSAI-1949-2010-STACHURA","Limanda aspera","Yellowfin sole","USA-NMFS-BSAI","US Alaska"
